Event_ID    EventDate  Team                                                                                                                                                                                                                                                             Name
----------- ---------- ---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- --------------------------------------------------
1979        2016-05-11 Intel~                                                                                                                                                                                                                                                           Carahsoft
1980        2016-05-25 Intel~                                                                                                                                                                                                                                                           Carahsoft
1981        2016-05-12 VMware~                                                                                                                                                                                                                                                          Carahsoft
1982        2016-05-12 Symantec~                                                                                                                                                                                                                                                        Carahsoft
1983        2016-05-10 VMware~                                                                                                                                                                                                                                                          Carahsoft
1984        2016-05-09 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1985        2016-05-11 Splunk~                                                                                                                                                                                                                                                          Carahsoft
1986        2016-06-21 F5~                                                                                                                                                                                                                                                              Carahsoft
1987        2016-06-08 Google~                                                                                                                                                                                                                                                          Carahsoft
1988        2016-05-11 Intel~                                                                                                                                                                                                                                                           Carahsoft
1989        2016-06-23 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
1990        2016-05-23 Open Source~                                                                                                                                                                                                                                                     Carahsoft
1992        2016-06-08 Intel~                                                                                                                                                                                                                                                           Carahsoft
1994        2016-05-09 Adobe~                                                                                                                                                                                                                                                           Carahsoft
1995        2016-05-10 Autodesk~                                                                                                                                                                                                                                                        Carahsoft
1996        2016-06-02 Google~                                                                                                                                                                                                                                                          Carahsoft
1997        2016-06-14 HR/SaaS~                                                                                                                                                                                                                                                         Carahsoft
1999        2016-05-31 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2000        2016-06-28 Symantec~                                                                                                                                                                                                                                                        Carahsoft
2001        2016-05-24 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2002        2016-05-25 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
2003        2016-07-16 Craig~                                                                                                                                                                                                                                                           Carahsoft
2004        2016-05-25 EMC~                                                                                                                                                                                                                                                             Carahsoft
2005        2016-05-09 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
2006        2016-05-18 Google~                                                                                                                                                                                                                                                          Carahsoft
2007        2016-06-23 Symantec~                                                                                                                                                                                                                                                        Carahsoft
2008        2016-06-08 EMC~                                                                                                                                                                                                                                                             Carahsoft
2010        2016-06-01 EMC~                                                                                                                                                                                                                                                             Carahsoft
2011        2016-06-22 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2012        2016-06-01 EMC~                                                                                                                                                                                                                                                             Carahsoft
2013        2016-06-07 Intel~                                                                                                                                                                                                                                                           Carahsoft
2014        2016-06-07 F5~                                                                                                                                                                                                                                                              Carahsoft
2015        2016-05-25 HR/SaaS~                                                                                                                                                                                                                                                         Carahsoft
2016        2016-05-11 VMware~                                                                                                                                                                                                                                                          Carahsoft
2017        2016-05-24 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2018        2016-05-17 FedResults~                                                                                                                                                                                                                                                      Carahsoft
2019        2016-05-18 Intel~                                                                                                                                                                                                                                                           Carahsoft
2020        2016-05-16 VMware~                                                                                                                                                                                                                                                          Carahsoft
2021        2016-05-16 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2022        2016-05-16 Intel~                                                                                                                                                                                                                                                           Carahsoft
2023        2016-05-24 HR/SaaS~                                                                                                                                                                                                                                                         Carahsoft
2024        2016-05-16 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2025        2016-06-09 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2026        2016-07-20 F5~Symantec~                                                                                                                                                                                                                                                     Carahsoft
2027        2016-06-20 F5~Symantec~                                                                                                                                                                                                                                                     Carahsoft
2028        2016-05-16 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2029        2016-06-01 EMC~                                                                                                                                                                                                                                                             Carahsoft
2030        2016-05-18 CA~                                                                                                                                                                                                                                                              FedResults
2031        2016-06-23 EMC~                                                                                                                                                                                                                                                             Carahsoft
2032        2016-06-07 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2033        2016-06-09 HR/SaaS~                                                                                                                                                                                                                                                         Carahsoft
2034        2016-06-07 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2035        2016-05-16 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2037        2016-11-15 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2038        2016-06-28 Intel~                                                                                                                                                                                                                                                           Carahsoft
2039        2016-03-02 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2040        2016-06-09 SAP/BO~                                                                                                                                                                                                                                                          Carahsoft
2041        2016-06-01 Symantec~                                                                                                                                                                                                                                                        Carahsoft
2042        2016-06-13 VMware~                                                                                                                                                                                                                                                          Carahsoft
2043        2016-06-14 Symantec~                                                                                                                                                                                                                                                        Carahsoft
2044        2016-05-10 NULL                                                                                                                                                                                                                                                             Carahsoft
2045        2016-06-02 EMC~                                                                                                                                                                                                                                                             Carahsoft
2046        2016-06-22 Symantec~                                                                                                                                                                                                                                                        Carahsoft
2047        2016-05-24 EMC~                                                                                                                                                                                                                                                             Carahsoft
2048        2016-06-15 F5~                                                                                                                                                                                                                                                              Carahsoft
2049        2016-06-14 VMware~                                                                                                                                                                                                                                                          Carahsoft
2050        2016-05-30 VMware~                                                                                                                                                                                                                                                          Carahsoft
2052        2016-05-24 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
2053        2016-06-07 VMware~                                                                                                                                                                                                                                                          Carahsoft
2054        2016-06-08 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2055        2016-05-24 Intel~                                                                                                                                                                                                                                                           Carahsoft
2056        2016-11-15 ESVA~                                                                                                                                                                                                                                                            ESVA Inc.
2057        2016-06-02 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2058        2016-06-02 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2059        2016-06-14 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2060        2016-06-01 VMware~                                                                                                                                                                                                                                                          Carahsoft
2061        2016-05-26 Autodesk~                                                                                                                                                                                                                                                        Carahsoft
2062        2016-05-24 Intel~                                                                                                                                                                                                                                                           Carahsoft
2063        2016-05-25 VMware~                                                                                                                                                                                                                                                          Carahsoft
2064        2016-05-24 VMware~                                                                                                                                                                                                                                                          Carahsoft
2065        2016-05-27 IBM~                                                                                                                                                                                                                                                             ESVA Inc.
2066        2016-05-24 Intel~                                                                                                                                                                                                                                                           Carahsoft
2067        2016-06-08 NULL                                                                                                                                                                                                                                                             Carahsoft
2068        2016-06-22 EMC~                                                                                                                                                                                                                                                             Carahsoft
2069        2016-06-14 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2070        2016-06-15 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2071        2016-06-01 VMware~                                                                                                                                                                                                                                                          Carahsoft
2072        2016-07-11 VMware~                                                                                                                                                                                                                                                          Carahsoft
2073        2016-05-24 EMC~VMware~                                                                                                                                                                                                                                                      Carahsoft
2074        2016-06-09 FedResults~                                                                                                                                                                                                                                                      FedResults
2076        2016-06-15 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2077        2016-06-01 ESVA~                                                                                                                                                                                                                                                            ESVA Inc.
2080        2016-06-08 VMware~                                                                                                                                                                                                                                                          Carahsoft
2081        2016-06-27 Storage~                                                                                                                                                                                                                                                         Carahsoft
2082        2016-05-24 VMware~                                                                                                                                                                                                                                                          Carahsoft
2083        2016-04-01 VMware~                                                                                                                                                                                                                                                          Carahsoft
2084        2016-07-21 F5~Symantec~                                                                                                                                                                                                                                                     Carahsoft
2085        2016-05-31 VMware~                                                                                                                                                                                                                                                          Carahsoft
2086        2016-06-21 Intel~                                                                                                                                                                                                                                                           Carahsoft
2087        2016-05-24 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2088        2016-08-18 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2090        2016-05-23 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2091        2016-05-18 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2093        2016-05-15 Adobe~CA~EMC~F5~HPE Software~IC~Intel~Marketing~Open Source~Splunk~Storage~Symantec~VMware~                                                                                                                                                                      Carahsoft
2094        2016-05-17 NULL                                                                                                                                                                                                                                                             Carahsoft
2095        2016-05-11 EMC~                                                                                                                                                                                                                                                             Carahsoft
2096        2016-06-01 EMC~                                                                                                                                                                                                                                                             Carahsoft
2097        2016-06-02 VMware~                                                                                                                                                                                                                                                          Carahsoft
2098        2016-06-03 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2099        2016-05-18 VMware~                                                                                                                                                                                                                                                          Carahsoft
2100        2016-06-28 F5~                                                                                                                                                                                                                                                              Carahsoft
2101        2016-10-31 Adobe~Adobe Commercial~HPE Software~IBM~Marketing~SAP/BO~                                                                                                                                                                                                        Carahsoft
2102        2016-06-09 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2103        2016-03-01 VMware~                                                                                                                                                                                                                                                          Carahsoft
2104        2016-06-01 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2105        2016-06-01 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2106        2016-06-08 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2111        2016-05-26 Storage~                                                                                                                                                                                                                                                         Carahsoft
2112        2016-06-15 Google~IBM~                                                                                                                                                                                                                                                      Carahsoft
2113        2016-06-02 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2127        2016-06-14 ESVA~                                                                                                                                                                                                                                                            ESVA Inc.
2130        2016-06-03 Storage~                                                                                                                                                                                                                                                         Carahsoft
2143        2016-06-23 Intel~Splunk~                                                                                                                                                                                                                                                    Carahsoft
2144        2016-06-01 Intel~                                                                                                                                                                                                                                                           Carahsoft
2145        2016-06-15 Intel~                                                                                                                                                                                                                                                           Carahsoft
2146        2016-05-27 NULL                                                                                                                                                                                                                                                             Carahsoft
2147        2016-05-31 FedResults~                                                                                                                                                                                                                                                      Carahsoft
2148        2016-05-30 Open Source~                                                                                                                                                                                                                                                     Carahsoft
2150        2016-07-19 VMware~                                                                                                                                                                                                                                                          Carahsoft
2151        2016-06-14 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2153        2016-07-11 Google~Technology~                                                                                                                                                                                                                                               Carahsoft
2154        2016-07-31 Marketing~                                                                                                                                                                                                                                                       Carahsoft
2155        2016-05-15 Marketing~                                                                                                                                                                                                                                                       Carahsoft
2156        2016-06-28 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2165        2016-06-22 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
2167        2016-05-27 Adobe~Adobe Commercial~Cloud~                                                                                                                                                                                                                                    Carahsoft
2168        2016-05-12 NULL                                                                                                                                                                                                                                                             Carahsoft
2169        2016-05-26 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2170        2016-06-06 Adobe~                                                                                                                                                                                                                                                           Carahsoft
2171        2016-07-15 Marketing~                                                                                                                                                                                                                                                       Carahsoft
2172        2016-06-23 Splunk~                                                                                                                                                                                                                                                          Carahsoft
2177        2016-06-14 HPE Software~                                                                                                                                                                                                                                                    Carahsoft
2178        2016-07-18 NULL                                                                                                                                                                                                                                                             Carahsoft
2180        2016-06-28 FedResults~                                                                                                                                                                                                                                                      FedResults
2181        2016-06-28 Google~                                                                                                                                                                                                                                                          Carahsoft
2182        2016-07-18 NULL                                                                                                                                                                                                                                                             Carahsoft
2183        2016-10-10 NULL                                                                                                                                                                                                                                                             Carahsoft
2184        2016-04-01 VMware~                                                                                                                                                                                                                                                          Carahsoft
2186        2016-06-07 EMC~                                                                                                                                                                                                                                                             Carahsoft
2187        2016-06-22 NULL                                                                                                                                                                                                                                                             Carahsoft
2189        2016-05-24 VMware~                                                                                                                                                                                                                                                          Carahsoft
2190        2016-06-07 ESVA~                                                                                                                                                                                                                                                            ESVA Inc.
2191        2016-06-14 Intel~                                                                                                                                                                                                                                                           Carahsoft
2194        2016-06-28 Google~                                                                                                                                                                                                                                                          Carahsoft
2197        2016-06-29 Symantec~                                                                                                                                                                                                                                                        Carahsoft
2198        2016-06-23 FedResults~                                                                                                                                                                                                                                                      FedResults
